dS,dNdS,host_pair
0.04864515224015524,0.0853492569276303,700021295-700021824
0.04813204421178722,0.08521752481449411,700021295-700021902
0.04654386087171982,0.08450649326764745,700021295-700023509
0.04722144478651615,0.08796232139026722,700021295-700023578
0.04784633474641829,0.08845758892175093,700021295-700023634
0.04756173318838329,0.08765253445354246,700021295-700023788
0.047363818333754394,0.08438196008318699,700021295-700024086
0.047868541977148536,0.08617752857717208,700021295-700024233
0.04802640755032777,0.08775325204087454,700021295-700024437
0.04683389703119128,0.08483549299664986,700021295-700032222
0.04690871417777328,0.0865490375493978,700021295-700033435
0.04618720832347339,0.08553966453445433,700021295-700033502
0.04779414622769853,0.08650008366692848,700021295-700033665
0.04878182080800746,0.08855246364523917,700021295-700035785
0.047434783957318774,0.08937476866575816,700021295-700035861
0.04943013076671902,0.08672843466099195,700021295-700037501
0.049850402044505394,0.08587378899722213,700021295-700038702
0.0476112781545968,0.08745882974538391,700021295-700038761
0.0569977607165707,0.0803706836837911,700021295-700096380
0.04775329158011464,0.08694577420774313,700021295-700097291
0.047777354885314156,0.08586297751351776,700021295-700097837
0.047631428826444486,0.0849014741977809,700021295-700100312
0.04780848768832856,0.0880821604086563,700021295-700100471
0.04474283415546729,0.08546159407058278,700021295-700100540
0.04625608531025423,0.08468681034455354,700021295-700101638
0.05498273641628545,0.08497236900051473,700021295-700102043
0.047491765947294304,0.08641245252003588,700021295-700105049
0.04613030936503673,0.08578917545779013,700021295-700105153
0.04646928374119753,0.08514016694454363,700021295-700105372
0.04773985508654014,0.08865729686374275,700021295-700105580
0.04660805526438951,0.08609520078564008,700021295-700105613
0.046530912754538585,0.08557545218028006,700021295-700105771
0.046682106223636444,0.08666792317729775,700021295-700105940
0.04730021178619309,0.08448092656576403,700021295-700106056
0.04732867741647138,0.08838149316402559,700021295-700106198
0.04653320652299984,0.08483049847474045,700021295-700106754
0.04751765885196093,0.08559639735878201,700021295-700106836
0.04679544512976579,0.08492606218101312,700021295-700108161
0.048989074126768194,0.08595025826858496,700021295-700109449
0.04568865980193962,0.08757981775081707,700021295-700110812
0.04878732760265943,0.08351047462484733,700021295-700113705
0.04886853133222883,0.08452566634003232,700021295-700116468
0.04670255198853735,0.08624674884690611,700021295-700116568
0.04772005065690822,0.086976304811256,700021295-700117000
0.047157158130041794,0.08618648837713504,700021295-700117172
0.04668337989530338,0.08684002806348447,700021295-700117395
0.04774910383141168,0.0875839582781609,700021295-700117537
0.04689970547201984,0.08787606489691324,700021295-700117755
0.04773121263711063,0.0854235536261254,700021295-700122165
0.04784819179700861,0.08420772423522215,700021295-700122765
0.046752803188784914,0.085392611537645,700021295-700161429
0.047959642298095254,0.0867593324830619,700021295-700161629
0.04669999416444592,0.0833799835341351,700021295-700161856
0.047054177732696344,0.08893516188142361,700021295-700161967
0.04800216923941043,0.08873587460935625,700021295-700163419
0.047811870345182375,0.08494149704883897,700021295-700165634
0.046589724936591886,0.08241028385217239,700021295-700167107
0.05288632081792885,0.08673759767700112,700021295-700167759
0.04877342619038304,0.08438471344958097,700021295-700171441
0.04640444912628579,0.08660653871600434,700021295-700171679
0.04739954842691626,0.08499217606910738,700021295-700171727
0.04789167084603217,0.08687136046097471,700021295-700171916
0.04685391216244958,0.08721708044546195,700021295-700172221
0.048227964139774086,0.08344182299849327,700021295-700172346
0.04792827061540551,0.08652314111376792,700021295-700173483
0.0454615969345806,0.08398128317807997,700021361-700021824
0.046108171504437793,0.08500288782858267,700021361-700021902
0.04384382995776689,0.08454132802919456,700021361-700023509
0.045264384097092415,0.08854061584931198,700021361-700023578
0.04391845037215108,0.08641403711833523,700021361-700023634
0.04469420567682889,0.08692027979502759,700021361-700023788
0.013412183498880403,0.08757029957630924,700021361-700024086
0.04447690369649054,0.08459498814538859,700021361-700024233
0.04406743080018191,0.08559553925735311,700021361-700024437
0.04416930136094467,0.08288218462118249,700021361-700032222
0.045240902180994635,0.08377890758967109,700021361-700033435
0.04384738391181083,0.08481642102610003,700021361-700033502
0.04540333788863639,0.08543000050560463,700021361-700033665
0.046402812103529485,0.0858300680427174,700021361-700035785
0.04377194100404352,0.08819230396440264,700021361-700035861
0.046704275994606574,0.08270663280331328,700021361-700037501
0.045802356925897444,0.08277130652905648,700021361-700038702
0.044925838735489554,0.08643154492942519,700021361-700038761
0.057492052616063674,0.07949181040462457,700021361-700096380
0.045910690332238185,0.08525138624341899,700021361-700097291
0.044894386652517757,0.08468472801610431,700021361-700097837
0.045382002542690536,0.08406627775158321,700021361-700100312
0.04429242542582212,0.08427688076812179,700021361-700100471
0.042621854490030794,0.08432275055960015,700021361-700100540
0.04515341768643588,0.08509890604483444,700021361-700101638
0.05362804601866111,0.08496328862258092,700021361-700102043
0.04399247344648922,0.085071728098392,700021361-700105049
0.045167062359361264,0.08625468152958704,700021361-700105153
0.044740216225010364,0.08552814701834288,700021361-700105372
0.04492540140962146,0.08614785639306576,700021361-700105580
0.04435665523096649,0.08607948927757154,700021361-700105613
0.04390070867295399,0.08539290983330368,700021361-700105771
0.04481734527436679,0.08603908613721732,700021361-700105940
0.04444169109191508,0.08466847020078566,700021361-700106056
0.04495928609540896,0.08595118663958703,700021361-700106198
0.04306546026932269,0.08363719848385123,700021361-700106754
0.0458471786500381,0.08249183957092773,700021361-700106836
